city,year,total_traffic_accidents,city_code,city_latitude,city_longitude
Barão de Cocais,2014,4,1402,-19.938943,-43.475524
Barão de Cocais,2015,2,1402,-19.938943,-43.475524
Barão de Cocais,2016,5,1402,-19.938943,-43.475524
Barão de Cocais,2017,4,1402,-19.938943,-43.475524
Barão de Cocais,2018,6,1402,-19.938943,-43.475524
Barão de Cocais,2019,3,1402,-19.938943,-43.475524
Barão de Cocais,2020,4,1402,-19.938943,-43.475524
Barão de Cocais,2021,2,1402,-19.938943,-43.475524
Barão de Cocais,2022,1,1402,-19.938943,-43.475524
Barão de Cocais,2023,1,1402,-19.938943,-43.475524
Bela Vista de Minas,2010,7,1407,-19.83021,-43.092164
Bela Vista de Minas,2011,4,1407,-19.83021,-43.092164
Bela Vista de Minas,2012,5,1407,-19.83021,-43.092164
Bela Vista de Minas,2013,14,1407,-19.83021,-43.092164
Bela Vista de Minas,2014,10,1407,-19.83021,-43.092164
Bela Vista de Minas,2015,7,1407,-19.83021,-43.092164
Bela Vista de Minas,2016,8,1407,-19.83021,-43.092164
Bela Vista de Minas,2017,5,1407,-19.83021,-43.092164
Bela Vista de Minas,2018,1,1407,-19.83021,-43.092164
Bela Vista de Minas,2019,2,1407,-19.83021,-43.092164
Bela Vista de Minas,2020,5,1407,-19.83021,-43.092164
Bela Vista de Minas,2022,1,1407,-19.83021,-43.092164
Bela Vista de Minas,2023,1,1407,-19.83021,-43.092164
Belmiro Braga,2010,2,1408,-21.943992,-43.408419
Belmiro Braga,2018,1,1408,-21.943992,-43.408419
Belmiro Braga,2019,1,1408,-21.943992,-43.408419
Belmiro Braga,2022,1,1408,-21.943992,-43.408419
Belmiro Braga,2023,1,1408,-21.943992,-43.408419
Belo Horizonte,2010,624,1409,-19.910183,-43.926572
Belo Horizonte,2011,606,1409,-19.910183,-43.926572
Belo Horizonte,2012,532,1409,-19.910183,-43.926572
Belo Horizonte,2013,513,1409,-19.910183,-43.926572
Belo Horizonte,2014,505,1409,-19.910183,-43.926572
Belo Horizonte,2015,423,1409,-19.910183,-43.926572
Belo Horizonte,2016,404,1409,-19.910183,-43.926572
Belo Horizonte,2017,297,1409,-19.910183,-43.926572
Belo Horizonte,2018,293,1409,-19.910183,-43.926572
Belo Horizonte,2019,265,1409,-19.910183,-43.926572
Belo Horizonte,2020,254,1409,-19.910183,-43.926572
Belo Horizonte,2021,262,1409,-19.910183,-43.926572
Belo Horizonte,2022,266,1409,-19.910183,-43.926572
Belo Horizonte,2023,161,1409,-19.910183,-43.926572
Belo Oriente,2010,3,1410,-19.219906,-42.482795
Belo Oriente,2011,9,1410,-19.219906,-42.482795
Belo Oriente,2012,6,1410,-19.219906,-42.482795
Belo Oriente,2013,2,1410,-19.219906,-42.482795
Belo Oriente,2014,9,1410,-19.219906,-42.482795
Belo Oriente,2015,9,1410,-19.219906,-42.482795
Belo Oriente,2016,5,1410,-19.219906,-42.482795
Belo Oriente,2017,4,1410,-19.219906,-42.482795
Belo Oriente,2018,4,1410,-19.219906,-42.482795
Belo Oriente,2019,1,1410,-19.219906,-42.482795
Belo Oriente,2020,4,1410,-19.219906,-42.482795
Belo Oriente,2021,7,1410,-19.219906,-42.482795
Belo Oriente,2022,4,1410,-19.219906,-42.482795
Belo Oriente,2023,6,1410,-19.219906,-42.482795
Belo Vale,2010,1,1411,-20.407725,-44.027462
Belo Vale,2011,3,1411,-20.407725,-44.027462
Belo Vale,2012,1,1411,-20.407725,-44.027462
Belo Vale,2013,1,1411,-20.407725,-44.027462
Belo Vale,2014,1,1411,-20.407725,-44.027462
Belo Vale,2015,2,1411,-20.407725,-44.027462
Belo Vale,2022,1,1411,-20.407725,-44.027462
Berilo,2011,1,1412,-16.95669,-42.46062
Berilo,2014,1,1412,-16.95669,-42.46062
Berilo,2018,1,1412,-16.95669,-42.46062
Berilo,2019,1,1412,-16.95669,-42.46062
Berilo,2021,1,1412,-16.95669,-42.46062
Berilo,2022,2,1412,-16.95669,-42.46062
Berilo,2023,3,1412,-16.95669,-42.46062
Berizal,2011,1,1413,-15.610028,-41.743202
Berizal,2012,1,1413,-15.610028,-41.743202
Berizal,2014,1,1413,-15.610028,-41.743202
Berizal,2017,1,1413,-15.610028,-41.743202
Berizal,2018,1,1413,-15.610028,-41.743202
Berizal,2020,2,1413,-15.610028,-41.743202
Bertópolis,2013,1,1414,-17.059009,-40.579973
Bertópolis,2015,1,1414,-17.059009,-40.579973
Bertópolis,2016,1,1414,-17.059009,-40.579973
Bertópolis,2018,1,1414,-17.059009,-40.579973
Bertópolis,2020,1,1414,-17.059009,-40.579973
Betim,2010,94,1415,-19.966827,-44.200775
Betim,2011,108,1415,-19.966827,-44.200775
Betim,2012,93,1415,-19.966827,-44.200775
Betim,2013,73,1415,-19.966827,-44.200775
Betim,2014,66,1415,-19.966827,-44.200775
Betim,2015,73,1415,-19.966827,-44.200775
Betim,2016,50,1415,-19.966827,-44.200775
Betim,2017,65,1415,-19.966827,-44.200775
Betim,2018,52,1415,-19.966827,-44.200775
Betim,2019,53,1415,-19.966827,-44.200775
Betim,2020,45,1415,-19.966827,-44.200775
Betim,2021,58,1415,-19.966827,-44.200775
Betim,2022,86,1415,-19.966827,-44.200775
Betim,2023,46,1415,-19.966827,-44.200775
Bias Fortes,2019,1,1416,-21.601961,-43.757366
Bicas,2010,2,1417,-21.723164,-43.055958
Bicas,2011,1,1417,-21.723164,-43.055958
Bicas,2013,4,1417,-21.723164,-43.055958
Bicas,2014,1,1417,-21.723164,-43.055958
Bicas,2015,1,1417,-21.723164,-43.055958
Bicas,2016,3,1417,-21.723164,-43.055958
Bicas,2018,5,1417,-21.723164,-43.055958
Bicas,2020,7,1417,-21.723164,-43.055958
Bicas,2021,8,1417,-21.723164,-43.055958
Bicas,2022,6,1417,-21.723164,-43.055958
Bicas,2023,2,1417,-21.723164,-43.055958
Biquinhas,2010,1,1418,-18.77541,-45.497372
Biquinhas,2012,1,1418,-18.77541,-45.497372
Biquinhas,2013,1,1418,-18.77541,-45.497372
Biquinhas,2015,1,1418,-18.77541,-45.497372
Biquinhas,2018,1,1418,-18.77541,-45.497372
Biquinhas,2021,1,1418,-18.77541,-45.497372
Boa Esperança,2010,6,1419,-21.092723,-45.561203
Boa Esperança,2011,3,1419,-21.092723,-45.561203
Boa Esperança,2012,4,1419,-21.092723,-45.561203
Boa Esperança,2013,4,1419,-21.092723,-45.561203
Boa Esperança,2014,11,1419,-21.092723,-45.561203
Boa Esperança,2015,10,1419,-21.092723,-45.561203
Boa Esperança,2016,3,1419,-21.092723,-45.561203
Boa Esperança,2017,11,1419,-21.092723,-45.561203
Boa Esperança,2018,8,1419,-21.092723,-45.561203
Boa Esperança,2019,6,1419,-21.092723,-45.561203
Boa Esperança,2020,6,1419,-21.092723,-45.561203
Boa Esperança,2021,13,1419,-21.092723,-45.561203
Boa Esperança,2022,5,1419,-21.092723,-45.561203
Boa Esperança,2023,4,1419,-21.092723,-45.561203
Bocaina de Minas,2013,2,1420,-22.169687,-44.397181
Bocaina de Minas,2019,1,1420,-22.169687,-44.397181
Bocaina de Minas,2021,2,1420,-22.169687,-44.397181
Bocaina de Minas,2023,1,1420,-22.169687,-44.397181
Bocaiúva,2010,21,1421,-17.113544,-43.810433
Bocaiúva,2011,17,1421,-17.113544,-43.810433
Bocaiúva,2012,12,1421,-17.113544,-43.810433
Bocaiúva,2013,17,1421,-17.113544,-43.810433
Bocaiúva,2014,22,1421,-17.113544,-43.810433
Bocaiúva,2015,6,1421,-17.113544,-43.810433
Bocaiúva,2016,17,1421,-17.113544,-43.810433
Bocaiúva,2017,11,1421,-17.113544,-43.810433
Bocaiúva,2018,5,1421,-17.113544,-43.810433
Bocaiúva,2019,14,1421,-17.113544,-43.810433
Bocaiúva,2020,14,1421,-17.113544,-43.810433
Bocaiúva,2021,6,1421,-17.113544,-43.810433
Bocaiúva,2022,18,1421,-17.113544,-43.810433
Bocaiúva,2023,14,1421,-17.113544,-43.810433
Bom Despacho,2010,14,1422,-19.738621,-45.262167
Bom Despacho,2011,5,1422,-19.738621,-45.262167
Bom Despacho,2012,17,1422,-19.738621,-45.262167
Bom Despacho,2013,9,1422,-19.738621,-45.262167
Bom Despacho,2014,17,1422,-19.738621,-45.262167
Bom Despacho,2015,7,1422,-19.738621,-45.262167
Bom Despacho,2016,6,1422,-19.738621,-45.262167
Bom Despacho,2017,9,1422,-19.738621,-45.262167
Bom Despacho,2018,7,1422,-19.738621,-45.262167
Bom Despacho,2019,8,1422,-19.738621,-45.262167
Bom Despacho,2020,9,1422,-19.738621,-45.262167
Bom Despacho,2021,8,1422,-19.738621,-45.262167
Bom Despacho,2022,4,1422,-19.738621,-45.262167
Bom Despacho,2023,6,1422,-19.738621,-45.262167
Bom Jardim de Minas,2010,5,1423,-21.947875,-44.188498
Bom Jardim de Minas,2011,6,1423,-21.947875,-44.188498
Bom Jardim de Minas,2012,3,1423,-21.947875,-44.188498
Bom Jardim de Minas,2013,2,1423,-21.947875,-44.188498
Bom Jardim de Minas,2014,2,1423,-21.947875,-44.188498
Bom Jardim de Minas,2015,3,1423,-21.947875,-44.188498
Bom Jardim de Minas,2016,4,1423,-21.947875,-44.188498
Bom Jardim de Minas,2017,6,1423,-21.947875,-44.188498
Bom Jardim de Minas,2018,4,1423,-21.947875,-44.188498
Bom Jardim de Minas,2019,6,1423,-21.947875,-44.188498
Bom Jardim de Minas,2020,4,1423,-21.947875,-44.188498
Bom Jardim de Minas,2021,3,1423,-21.947875,-44.188498
Bom Jardim de Minas,2022,2,1423,-21.947875,-44.188498
Bom Jardim de Minas,2023,1,1423,-21.947875,-44.188498
Bom Jesus da Penha,2012,1,1424,-21.014786,-46.517369
Bom Jesus da Penha,2015,1,1424,-21.014786,-46.517369
Bom Jesus da Penha,2018,2,1424,-21.014786,-46.517369
Bom Jesus da Penha,2020,1,1424,-21.014786,-46.517369
Bom Jesus da Penha,2021,1,1424,-21.014786,-46.517369
Bom Jesus da Penha,2023,1,1424,-21.014786,-46.517369
Bom Jesus do Amparo,2011,4,1425,-19.70543,-43.478225
Bom Jesus do Amparo,2012,6,1425,-19.70543,-43.478225
Bom Jesus do Amparo,2013,6,1425,-19.70543,-43.478225
Bom Jesus do Amparo,2014,4,1425,-19.70543,-43.478225
Bom Jesus do Amparo,2015,2,1425,-19.70543,-43.478225
Bom Jesus do Amparo,2016,7,1425,-19.70543,-43.478225
Bom Jesus do Amparo,2017,7,1425,-19.70543,-43.478225
Bom Jesus do Amparo,2018,2,1425,-19.70543,-43.478225
Bom Jesus do Amparo,2019,11,1425,-19.70543,-43.478225
Bom Jesus do Amparo,2020,1,1425,-19.70543,-43.478225
Bom Jesus do Amparo,2021,1,1425,-19.70543,-43.478225
Bom Jesus do Galho,2011,5,1426,-19.836006,-42.316472
Bom Jesus do Galho,2012,6,1426,-19.836006,-42.316472
Bom Jesus do Galho,2013,1,1426,-19.836006,-42.316472
Bom Jesus do Galho,2014,3,1426,-19.836006,-42.316472
Bom Jesus do Galho,2015,1,1426,-19.836006,-42.316472
Bom Jesus do Galho,2016,1,1426,-19.836006,-42.316472
Bom Jesus do Galho,2017,2,1426,-19.836006,-42.316472
Bom Jesus do Galho,2018,1,1426,-19.836006,-42.316472
Bom Jesus do Galho,2019,1,1426,-19.836006,-42.316472
Bom Jesus do Galho,2020,3,1426,-19.836006,-42.316472
Bom Jesus do Galho,2021,2,1426,-19.836006,-42.316472
Bom Jesus do Galho,2022,1,1426,-19.836006,-42.316472
Bom Repouso,2010,1,1427,-22.467494,-46.144036
Bom Repouso,2015,3,1427,-22.467494,-46.144036
Bom Repouso,2020,1,1427,-22.467494,-46.144036
Bom Repouso,2022,3,1427,-22.467494,-46.144036
Bom Sucesso,2011,2,1428,-21.032875,-44.753745
Bom Sucesso,2012,2,1428,-21.032875,-44.753745
Bom Sucesso,2013,1,1428,-21.032875,-44.753745
Bom Sucesso,2014,3,1428,-21.032875,-44.753745
Bom Sucesso,2015,2,1428,-21.032875,-44.753745
Bom Sucesso,2016,1,1428,-21.032875,-44.753745
Bom Sucesso,2017,1,1428,-21.032875,-44.753745
Bom Sucesso,2018,2,1428,-21.032875,-44.753745
Bom Sucesso,2019,2,1428,-21.032875,-44.753745
Bom Sucesso,2022,1,1428,-21.032875,-44.753745
Bonfim,2021,1,1429,-20.330215,-44.236565
Bonfim,2022,1,1429,-20.330215,-44.236565
Bonfinópolis de Minas,2010,1,1430,-16.568034,-45.983859
Bonfinópolis de Minas,2011,1,1430,-16.568034,-45.983859
Bonfinópolis de Minas,2012,3,1430,-16.568034,-45.983859
Bonfinópolis de Minas,2016,1,1430,-16.568034,-45.983859
Bonfinópolis de Minas,2018,2,1430,-16.568034,-45.983859
Bonfinópolis de Minas,2022,1,1430,-16.568034,-45.983859
Bonfinópolis de Minas,2023,2,1430,-16.568034,-45.983859
Bonito de Minas,2010,1,1431,-15.323129,-44.754267
Bonito de Minas,2011,1,1431,-15.323129,-44.754267
Bonito de Minas,2012,2,1431,-15.323129,-44.754267
Bonito de Minas,2013,2,1431,-15.323129,-44.754267
Bonito de Minas,2016,2,1431,-15.323129,-44.754267
Bonito de Minas,2017,3,1431,-15.323129,-44.754267
Bonito de Minas,2021,1,1431,-15.323129,-44.754267
Borda da Mata,2010,1,1432,-22.270701,-46.165349
Borda da Mata,2012,2,1432,-22.270701,-46.165349
Borda da Mata,2013,1,1432,-22.270701,-46.165349
Borda da Mata,2014,1,1432,-22.270701,-46.165349
Borda da Mata,2015,3,1432,-22.270701,-46.165349
Borda da Mata,2016,3,1432,-22.270701,-46.165349
Borda da Mata,2017,2,1432,-22.270701,-46.165349
Borda da Mata,2018,1,1432,-22.270701,-46.165349
Borda da Mata,2019,3,1432,-22.270701,-46.165349
Borda da Mata,2020,2,1432,-22.270701,-46.165349
Borda da Mata,2021,3,1432,-22.270701,-46.165349
Borda da Mata,2023,1,1432,-22.270701,-46.165349
Botelhos,2011,3,1433,-21.641157,-46.391006
Botelhos,2012,3,1433,-21.641157,-46.391006
Botelhos,2013,2,1433,-21.641157,-46.391006
Botelhos,2014,1,1433,-21.641157,-46.391006
Botelhos,2015,2,1433,-21.641157,-46.391006
Botelhos,2017,6,1433,-21.641157,-46.391006
Botelhos,2018,3,1433,-21.641157,-46.391006
Botelhos,2019,2,1433,-21.641157,-46.391006
Botelhos,2020,2,1433,-21.641157,-46.391006
Botelhos,2021,2,1433,-21.641157,-46.391006
Botelhos,2022,1,1433,-21.641157,-46.391006
Botelhos,2023,2,1433,-21.641157,-46.391006
Botumirim,2010,1,1434,-16.865741,-43.008578
Botumirim,2011,1,1434,-16.865741,-43.008578
Botumirim,2014,1,1434,-16.865741,-43.008578
Botumirim,2015,1,1434,-16.865741,-43.008578
Botumirim,2018,1,1434,-16.865741,-43.008578
Botumirim,2020,1,1434,-16.865741,-43.008578
Botumirim,2022,3,1434,-16.865741,-43.008578
Brasilândia de Minas,2010,1,1435,-16.999868,-46.00811
Brasilândia de Minas,2012,3,1435,-16.999868,-46.00811
Brasilândia de Minas,2013,4,1435,-16.999868,-46.00811
Brasilândia de Minas,2014,3,1435,-16.999868,-46.00811
Brasilândia de Minas,2015,1,1435,-16.999868,-46.00811
Brasilândia de Minas,2016,3,1435,-16.999868,-46.00811
Brasilândia de Minas,2017,1,1435,-16.999868,-46.00811
Brasilândia de Minas,2018,4,1435,-16.999868,-46.00811
Brasilândia de Minas,2019,2,1435,-16.999868,-46.00811
Brasilândia de Minas,2020,1,1435,-16.999868,-46.00811
Brasilândia de Minas,2021,3,1435,-16.999868,-46.00811
Brasilândia de Minas,2022,1,1435,-16.999868,-46.00811
Brasilândia de Minas,2023,2,1435,-16.999868,-46.00811
Brasília de Minas,2010,2,1436,-16.210382,-44.429897
Brasília de Minas,2011,3,1436,-16.210382,-44.429897
Brasília de Minas,2012,4,1436,-16.210382,-44.429897
Brasília de Minas,2013,4,1436,-16.210382,-44.429897
Brasília de Minas,2014,3,1436,-16.210382,-44.429897
Brasília de Minas,2015,9,1436,-16.210382,-44.429897
Brasília de Minas,2016,4,1436,-16.210382,-44.429897
Brasília de Minas,2017,2,1436,-16.210382,-44.429897
Brasília de Minas,2018,3,1436,-16.210382,-44.429897
Brasília de Minas,2019,7,1436,-16.210382,-44.429897
Brasília de Minas,2020,4,1436,-16.210382,-44.429897
Brasília de Minas,2021,6,1436,-16.210382,-44.429897
Brasília de Minas,2022,3,1436,-16.210382,-44.429897
Brasília de Minas,2023,4,1436,-16.210382,-44.429897
Brasópolis,2010,1,1437,-22.470019,-45.612995
Brasópolis,2011,2,1437,-22.470019,-45.612995
Brasópolis,2012,1,1437,-22.470019,-45.612995
Brasópolis,2013,4,1437,-22.470019,-45.612995
Brasópolis,2014,9,1437,-22.470019,-45.612995
Brasópolis,2016,3,1437,-22.470019,-45.612995
Brasópolis,2019,2,1437,-22.470019,-45.612995
Brasópolis,2020,3,1437,-22.470019,-45.612995
Brasópolis,2021,1,1437,-22.470019,-45.612995
Brasópolis,2022,4,1437,-22.470019,-45.612995
Braúnas,2011,1,1439,-19.05616,-42.709896
Braúnas,2012,1,1439,-19.05616,-42.709896
Brumadinho,2010,4,1440,-20.150989,-44.200675
Brumadinho,2011,7,1440,-20.150989,-44.200675
Brumadinho,2012,5,1440,-20.150989,-44.200675
Brumadinho,2013,7,1440,-20.150989,-44.200675
Brumadinho,2014,10,1440,-20.150989,-44.200675
Brumadinho,2015,7,1440,-20.150989,-44.200675
Brumadinho,2016,4,1440,-20.150989,-44.200675
Brumadinho,2017,9,1440,-20.150989,-44.200675
Brumadinho,2018,6,1440,-20.150989,-44.200675
Brumadinho,2019,11,1440,-20.150989,-44.200675
Brumadinho,2020,9,1440,-20.150989,-44.200675
Brumadinho,2021,13,1440,-20.150989,-44.200675
Brumadinho,2022,9,1440,-20.150989,-44.200675
Brumadinho,2023,5,1440,-20.150989,-44.200675
Brás Pires,2011,1,1438,-20.841912,-43.240556
Brás Pires,2014,1,1438,-20.841912,-43.240556
Brás Pires,2017,1,1438,-20.841912,-43.240556
Brás Pires,2019,1,1438,-20.841912,-43.240556
Brás Pires,2022,1,1438,-20.841912,-43.240556
Bueno Brandão,2012,1,1441,-22.438321,-46.349102
Bueno Brandão,2013,2,1441,-22.438321,-46.349102
Bueno Brandão,2014,1,1441,-22.438321,-46.349102
Bueno Brandão,2015,1,1441,-22.438321,-46.349102
Bueno Brandão,2016,2,1441,-22.438321,-46.349102
Bueno Brandão,2017,1,1441,-22.438321,-46.349102
Bueno Brandão,2019,2,1441,-22.438321,-46.349102
Bueno Brandão,2020,2,1441,-22.438321,-46.349102
Bueno Brandão,2021,2,1441,-22.438321,-46.349102
Bueno Brandão,2022,1,1441,-22.438321,-46.349102
Bueno Brandão,2023,2,1441,-22.438321,-46.349102
Buenópolis,2010,5,1442,-17.874432,-44.177504
Buenópolis,2011,6,1442,-17.874432,-44.177504
Buenópolis,2012,4,1442,-17.874432,-44.177504
Buenópolis,2013,2,1442,-17.874432,-44.177504
Buenópolis,2014,1,1442,-17.874432,-44.177504
Buenópolis,2015,2,1442,-17.874432,-44.177504
Buenópolis,2016,1,1442,-17.874432,-44.177504
Buenópolis,2017,2,1442,-17.874432,-44.177504
Buenópolis,2018,3,1442,-17.874432,-44.177504
Buenópolis,2019,1,1442,-17.874432,-44.177504
Buenópolis,2020,3,1442,-17.874432,-44.177504
Buenópolis,2021,4,1442,-17.874432,-44.177504
Buenópolis,2022,2,1442,-17.874432,-44.177504
Buenópolis,2023,5,1442,-17.874432,-44.177504
Bugre,2014,1,1443,-19.423063,-42.255184
Bugre,2022,2,1443,-19.423063,-42.255184
Buritis,2010,10,1444,-15.621802,-46.422078
Buritis,2011,6,1444,-15.621802,-46.422078
Buritis,2012,7,1444,-15.621802,-46.422078
Buritis,2013,2,1444,-15.621802,-46.422078
Buritis,2014,9,1444,-15.621802,-46.422078
Buritis,2015,6,1444,-15.621802,-46.422078
Buritis,2016,12,1444,-15.621802,-46.422078
Buritis,2017,7,1444,-15.621802,-46.422078
Buritis,2018,2,1444,-15.621802,-46.422078
Buritis,2019,6,1444,-15.621802,-46.422078
Buritis,2020,2,1444,-15.621802,-46.422078
Buritis,2021,8,1444,-15.621802,-46.422078
Buritis,2022,1,1444,-15.621802,-46.422078
Buritis,2023,4,1444,-15.621802,-46.422078
Buritizeiro,2010,18,1445,-17.365588,-44.960581
Buritizeiro,2011,7,1445,-17.365588,-44.960581
Buritizeiro,2012,10,1445,-17.365588,-44.960581
Buritizeiro,2013,2,1445,-17.365588,-44.960581
Buritizeiro,2014,7,1445,-17.365588,-44.960581
Buritizeiro,2015,7,1445,-17.365588,-44.960581
Buritizeiro,2016,9,1445,-17.365588,-44.960581
Buritizeiro,2017,2,1445,-17.365588,-44.960581
Buritizeiro,2018,2,1445,-17.365588,-44.960581
Buritizeiro,2019,2,1445,-17.365588,-44.960581
Buritizeiro,2021,4,1445,-17.365588,-44.960581
Buritizeiro,2022,7,1445,-17.365588,-44.960581
Buritizeiro,2023,6,1445,-17.365588,-44.960581
Cabeceira Grande,2010,1,1446,-16.03351,-47.086153
Cabeceira Grande,2012,1,1446,-16.03351,-47.086153
Cabeceira Grande,2015,1,1446,-16.03351,-47.086153
Cabeceira Grande,2016,1,1446,-16.03351,-47.086153
Cabeceira Grande,2021,2,1446,-16.03351,-47.086153
Cabo Verde,2010,2,1447,-21.469945,-46.391857
Cabo Verde,2011,1,1447,-21.469945,-46.391857
Cabo Verde,2012,1,1447,-21.469945,-46.391857
Cabo Verde,2014,2,1447,-21.469945,-46.391857
Cabo Verde,2016,1,1447,-21.469945,-46.391857
Cabo Verde,2017,4,1447,-21.469945,-46.391857
Cabo Verde,2019,2,1447,-21.469945,-46.391857
Cabo Verde,2020,1,1447,-21.469945,-46.391857
Cabo Verde,2022,2,1447,-21.469945,-46.391857
Cachoeira Dourada,2014,2,1451,-18.516147,-49.503876
Cachoeira Dourada,2015,2,1451,-18.516147,-49.503876
Cachoeira Dourada,2017,1,1451,-18.516147,-49.503876
Cachoeira Dourada,2019,1,1451,-18.516147,-49.503876
Cachoeira Dourada,2021,1,1451,-18.516147,-49.503876
Cachoeira da Prata,2011,3,1448,-19.520967,-44.454383
Cachoeira da Prata,2012,2,1448,-19.520967,-44.454383
Cachoeira da Prata,2013,1,1448,-19.520967,-44.454383
Cachoeira da Prata,2014,2,1448,-19.520967,-44.454383
Cachoeira da Prata,2018,3,1448,-19.520967,-44.454383
Cachoeira da Prata,2019,1,1448,-19.520967,-44.454383
Cachoeira da Prata,2021,1,1448,-19.520967,-44.454383
Cachoeira de Minas,2012,4,1449,-22.351107,-45.780866
Cachoeira de Minas,2014,4,1449,-22.351107,-45.780866
Cachoeira de Minas,2015,1,1449,-22.351107,-45.780866
Cachoeira de Minas,2016,2,1449,-22.351107,-45.780866
Cachoeira de Minas,2019,1,1449,-22.351107,-45.780866
Cachoeira de Minas,2021,1,1449,-22.351107,-45.780866
Cachoeira de Minas,2022,1,1449,-22.351107,-45.780866
Cachoeira de Minas,2023,1,1449,-22.351107,-45.780866
Cachoeira de Pajeú,2010,6,1450,-15.968828,-41.494766
Cachoeira de Pajeú,2011,4,1450,-15.968828,-41.494766
Cachoeira de Pajeú,2012,6,1450,-15.968828,-41.494766
Cachoeira de Pajeú,2013,8,1450,-15.968828,-41.494766
Cachoeira de Pajeú,2014,6,1450,-15.968828,-41.494766
Cachoeira de Pajeú,2015,1,1450,-15.968828,-41.494766
Cachoeira de Pajeú,2016,2,1450,-15.968828,-41.494766
Cachoeira de Pajeú,2017,4,1450,-15.968828,-41.494766
Cachoeira de Pajeú,2018,5,1450,-15.968828,-41.494766
Cachoeira de Pajeú,2019,3,1450,-15.968828,-41.494766
Cachoeira de Pajeú,2020,7,1450,-15.968828,-41.494766
Cachoeira de Pajeú,2021,2,1450,-15.968828,-41.494766
Cachoeira de Pajeú,2023,3,1450,-15.968828,-41.494766
Caetanópolis,2014,1,1452,-19.297075,-44.418871
Caetanópolis,2015,2,1452,-19.297075,-44.418871
Caetanópolis,2016,1,1452,-19.297075,-44.418871
Caetanópolis,2017,2,1452,-19.297075,-44.418871
Caetanópolis,2018,2,1452,-19.297075,-44.418871
Caetanópolis,2019,1,1452,-19.297075,-44.418871
Caetanópolis,2021,1,1452,-19.297075,-44.418871
Caetanópolis,2022,1,1452,-19.297075,-44.418871
Caetanópolis,2023,5,1452,-19.297075,-44.418871
Caeté,2010,14,1453,-19.88261,-43.670353
Caeté,2011,6,1453,-19.88261,-43.670353
Caeté,2012,1,1453,-19.88261,-43.670353
Caeté,2013,13,1453,-19.88261,-43.670353
Caeté,2014,7,1453,-19.88261,-43.670353
Caeté,2015,5,1453,-19.88261,-43.670353
Caeté,2016,3,1453,-19.88261,-43.670353
Caeté,2017,4,1453,-19.88261,-43.670353
Caeté,2018,2,1453,-19.88261,-43.670353
Caeté,2019,5,1453,-19.88261,-43.670353
Caeté,2020,11,1453,-19.88261,-43.670353
Caeté,2021,3,1453,-19.88261,-43.670353
Caeté,2022,13,1453,-19.88261,-43.670353
Caeté,2023,3,1453,-19.88261,-43.670353
Caiana,2012,1,1454,-20.695579,-41.929208
Caiana,2013,1,1454,-20.695579,-41.929208
Caiana,2018,1,1454,-20.695579,-41.929208
Cajuri,2010,1,1455,-20.790301,-42.792504
Cajuri,2011,1,1455,-20.790301,-42.792504
Cajuri,2013,3,1455,-20.790301,-42.792504
Cajuri,2014,1,1455,-20.790301,-42.792504
Cajuri,2021,1,1455,-20.790301,-42.792504
Cajuri,2022,1,1455,-20.790301,-42.792504
Caldas,2010,2,1456,-21.918309,-46.384314
